Month,Day,Year,TmaxC,TminC,TdewC,Rs_MJ_m2
9,13,2002,32.02,20.16,18.66,15.93
9,14,2002,28.27,18.17,17.44,17.92
9,15,2002,24.76,14.82,12.94,21.05
9,16,2002,27.27,13.11,10.9,23.53
9,17,2002,31.45,15.25,15.64,21.18
9,18,2002,34.87,19.16,17.98,19.15
9,19,2002,19.92,13.63,13.43,7.82
9,20,2002,27.17,11.04,9.51,23.2
9,21,2002,30.16,13.71,11.85,22.7
9,22,2002,22.79,14,8.79,19.12
9,23,2002,25.47,11.1,6.73,22.16
9,24,2002,25.8,11.15,5.95,22.45
9,25,2002,27.54,9.45,11.17,21.68
9,26,2002,29.61,13.56,13.29,21.12
9,27,2002,26.95,14.23,12.53,20.58
9,28,2002,32.28,15.26,13.38,20.58
9,29,2002,31.33,16.62,13.22,20.39
9,30,2002,30.19,18.94,16.45,18.47
10,1,2002,30.34,19.84,18.03,16.21
10,2,2002,30.56,21.19,18.82,17.48
10,3,2002,29.87,17.66,17.51,13.72
10,4,2002,22.46,11.27,8.27,21
10,5,2002,25.77,7.43,6.88,20.24
10,6,2002,26.6,14.88,13.69,9.73
10,7,2002,20.28,10.22,3.47,11.75
10,8,2002,15.35,12.27,9.52,1.9
10,9,2002,14.38,12.08,12.17,3.41
10,10,2002,17.99,12.92,12.66,6.16
10,11,2002,23.27,14.27,15.48,12.53
10,12,2002,20.66,11.17,11.21,5.95
10,13,2002,15.17,4.95,1.2,16.55
10,14,2002,18.73,4.21,2,17.72
10,15,2002,18.99,4.49,2.18,18.88
10,16,2002,18.58,6.12,2.65,13.1
10,17,2002,21.26,3.25,2.08,17.04
10,18,2002,18.62,11.69,11.59,4.38
10,19,2002,18,8.75,11.78,2.08
10,20,2002,19.01,7.55,3.83,18.01
10,21,2002,19.2,6.98,9.9,13.08
10,22,2002,15.42,14.34,13.88,2.5
10,23,2002,15.12,5.42,9.97,2.22
10,24,2002,5.45,3.37,3.41,1.65
10,25,2002,9.9,3.8,4.64,7.72
10,26,2002,10.3,6.99,5.98,8.12
10,27,2002,10.84,7.1,7.81,3.61
10,28,2002,10.77,9.37,9.18,2.02
10,29,2002,11.33,7.36,8.62,4.07
10,30,2002,10.37,3.43,3.88,6.87
10,31,2002,6.06,3.1,1.64,3.02
11,1,2002,5.14,3.61,2.08,2.23
11,2,2002,7.34,2.9,3.95,1.29
11,3,2002,11.19,2.87,3,6.23
11,4,2002,7.91,0.53,0.86,5.15
11,5,2002,15.34,0.55,-1.6,15.34
11,6,2002,18.25,0.27,-1.59,15.57
11,7,2002,21.49,3.78,1.45,15.66
11,8,2002,23.28,7.09,6.59,13.67
11,9,2002,28.16,13.31,9,14.29
11,10,2002,18.95,5.61,2.97,8.33
11,11,2002,15.89,3.01,1.76,10.51
11,12,2002,15.88,3.88,1.55,14.31
11,13,2002,18.98,2.07,-1.92,14.28
11,14,2002,-999,-999,-999,10.29
11,15,2002,-999,-999,-999,11.24
11,16,2002,-999,-999,-999,13.74
11,17,2002,-999,-999,-999,14.07
11,18,2002,-999,-999,-999,13.24
11,19,2002,-999,-999,-999,-999
11,20,2002,19.66,2.35,-1.32,12.44
11,21,2002,21.93,2.97,2.56,12.16
11,22,2002,17.63,0.47,-1.51,13.4
11,23,2002,21.36,2.18,2.52,13.41
11,24,2002,12.46,2.23,0.6,11.2
11,25,2002,4.19,-2.39,-7.85,12.17
11,26,2002,5.09,-3.19,-8.46,12.76
11,27,2002,6.93,-8.1,-8.97,13.21
11,28,2002,15.34,-5.09,-5.04,13.16
11,29,2002,16.63,3.24,-1.13,7.16
11,30,2002,10.87,-1.27,-6.56,12.56
12,1,2002,14.31,-3.59,-7.15,12.56
12,2,2002,19.77,4.51,0.67,9.48
12,3,2002,7.53,-0.13,-1.17,1.32
12,4,2002,-0.17,-3.11,-3.06,3.16
12,5,2002,1.47,-4.92,-5.04,11.24
12,6,2002,10.64,-3.23,-0.04,12.13
12,7,2002,13.09,-0.29,2.43,11.55
12,8,2002,5.61,1.98,2.6,2.95
12,9,2002,5.24,2.94,2.79,2.03
12,10,2002,5.74,3.97,3.25,2.37
12,11,2002,10.17,3.08,4.64,4.91
12,12,2002,8.71,2.49,4.11,1.95
12,13,2002,13.05,1.07,-1.58,12.04
12,14,2002,18.09,-1.63,0.1,11.9
12,15,2002,16.66,-0.57,2.51,12.07
12,16,2002,16.58,3.32,0.64,8.33
12,17,2002,21.49,1.91,0.09,8.86
12,18,2002,16.59,5.11,1.2,9.16
12,19,2002,10.67,-0.32,-2.61,11.28
12,20,2002,12.14,-3.61,-6.91,12.33
12,21,2002,15.37,-3.22,-6.28,12.03
12,22,2002,6.79,-3.59,-6.76,6.29
12,23,2002,4.77,-1.72,-3.51,1.35
12,24,2002,-1.49,-6.46,-6.89,9.15
12,25,2002,2.53,-8.73,-6.82,11.77
12,26,2002,7.12,-1.37,0.17,6.6
12,27,2002,7.47,-4.44,-2.25,11.31
12,28,2002,17.34,-3.76,-1.03,12.2
12,29,2002,15.55,4.56,4.32,7.66
12,30,2002,14.19,6.38,3.75,5.34
12,31,2002,11.02,-1.59,-5.97,12.5
1,1,2003,9.8,-0.95,-2.69,8.44
1,2,2003,9.49,-2.42,-2.85,11.51
1,3,2003,15.98,-4.33,-1.47,12.24
1,4,2003,15.05,0.62,1.01,11.58
1,5,2003,15.25,-1.32,-1.64,11.1
1,6,2003,5.69,-4.08,-1.81,4.3
1,7,2003,14.6,-5.62,-2.68,12.26
1,8,2003,20.95,0.06,0.72,12.3
1,9,2003,11.29,-1.06,-4.17,12.09
1,10,2003,5.77,-4.78,-9.15,12.7
1,11,2003,4.9,-4.43,-8.81,9.73
1,12,2003,3.11,0.12,-3.74,2.75
1,13,2003,11.28,-0.19,2.04,8.73
1,14,2003,7.4,-1.45,-3.09,12.73
1,15,2003,6.79,-2.96,-2.71,2.56
1,16,2003,2.22,-5.21,-8.28,13.33
1,17,2003,2.08,-7.98,-9.52,10.43
1,18,2003,9.05,-4.74,-8.12,13.54
1,19,2003,17.32,-4.06,-5.53,13.66
1,20,2003,18.24,-1.79,-2.18,14.07
1,21,2003,6.16,-2,-4.39,11.52
1,22,2003,0.65,-8.31,-13.5,3.61
1,23,2003,-4,-11,-17.2,13.89
1,24,2003,-1,-12,-15.3,7.55
1,25,2003,8.97,-3.94,-4.03,12.31
1,26,2003,1.42,-5.68,-8.83,13.56
1,27,2003,12.5,-7.1,-1.82,12.06
1,28,2003,21.88,1.67,2.82,14.29
1,29,2003,5.51,-2.54,-1.82,6.64
1,30,2003,12.22,-6.28,-1.92,14.25
1,31,2003,17.79,1.39,-2.26,15.04
2,1,2003,23.97,1.24,-0.53,14.5
2,2,2003,25.77,4,1.28,12.81
2,3,2003,18.05,-3.27,0.08,13.23
2,4,2003,9.07,-7.94,-10.1,16.02
2,5,2003,8.46,-2.23,-4.36,4.91
2,6,2003,3.31,-5.33,-3.11,3.66
2,7,2003,-0.52,-9.71,-12,16.8
2,8,2003,7.22,-6.71,-5.36,15
2,9,2003,2.47,-0.15,-0.07,4.02
2,10,2003,12.16,-2.51,-3.54,16.82
2,11,2003,14.58,-1.67,-2.86,16.94
2,12,2003,17.42,0.54,-2.62,16.54
2,13,2003,16.72,6.27,8.1,2.33
2,14,2003,24.35,9.58,8.6,16
2,15,2003,9.66,-1.6,0.96,3.48
2,16,2003,7.53,-2.55,-5.7,15.19
2,17,2003,13.79,-5.73,-2.77,16.35
2,18,2003,12.19,3.91,3.81,6.08
2,19,2003,12.66,3.4,2.23,9.62
2,20,2003,12.59,0.35,1.11,12.77
2,21,2003,8.44,6.02,5.41,3
2,22,2003,9.44,0.66,0.93,10.46
2,23,2003,4.47,-8.86,-4.73,3.38
2,24,2003,-9,-12,-15.7,7.22
2,25,2003,-4,-11,-12.2,9.66
2,26,2003,-1.93,-5.24,-5.37,4.94
2,27,2003,1.68,-3.77,-3.92,6.53
2,28,2003,2.61,-4.23,-3.13,5.06
3,1,2003,3.73,0.56,1.13,2.91
3,2,2003,2.59,-3.28,-2.45,5
3,3,2003,15.09,-6.2,-0.22,18.36
3,4,2003,24.1,-4.53,-3.91,16.16
3,5,2003,1.44,-6.61,-8.48,14.24
3,6,2003,14.03,-8.6,-5.83,20.77
3,7,2003,21.02,-0.75,0.08,20.79
3,8,2003,24.21,0.24,-4.65,19.54
3,9,2003,7.49,-3.97,-5.8,19.13
3,10,2003,8.31,-4.17,-6.76,10.88
3,11,2003,20.51,1.49,6.86,9.53
3,12,2003,27.9,13.82,12.59,20.21
3,13,2003,21.58,6.31,5.77,19.54
3,14,2003,25.12,1.94,1.5,21.51
3,15,2003,26.21,6.55,7.73,18.29
3,16,2003,26.34,12.98,11.74,19.76
3,17,2003,23.13,14.18,13.59,8.9
3,18,2003,15.87,9.18,6.56,6.66
3,19,2003,13.15,8.15,7.54,6.87
3,20,2003,9.72,6,4.41,4.28
3,21,2003,15.19,3.41,1.85,21.68
3,22,2003,17.58,5.74,5.17,12.68
3,23,2003,23.96,4.04,4.33,23.63
3,24,2003,27.64,10.88,8.92,23.65
3,25,2003,16.79,5.42,3.76,14.76
3,26,2003,20.76,1.83,0.24,24.15
3,27,2003,21.2,4.13,2.86,17.93
3,28,2003,11.05,0.09,-3.51,18.97
3,29,2003,12.03,-1.45,-7.48,25.86
3,30,2003,15.07,-0.83,-4.44,25.22
3,31,2003,26.16,2.34,-1.7,25.33
4,1,2003,28.68,12.74,2.74,25.91
4,2,2003,27.86,11.95,10.45,24.36
4,3,2003,25.42,15.74,14.16,11.87
4,4,2003,19.66,10.35,7.46,25.22
4,5,2003,18.11,3.94,2.32,17.55
4,6,2003,23.12,8.05,2.08,24.88
4,7,2003,14.13,2.03,-0.6,26.31
4,8,2003,11.2,-1.13,-3.3,26.43
4,9,2003,18.09,-3.19,-5.81,27.61
4,10,2003,24.61,1.52,-2.05,27
4,11,2003,24.3,7.56,3.04,23.36
4,12,2003,26.02,4.52,1.49,27.28
4,13,2003,29.63,11.54,10.97,25.67
4,14,2003,29.32,15.35,11.92,25.7
4,15,2003,20.8,14.64,11.02,6.93
4,16,2003,21.62,11.83,6.39,19.83
4,17,2003,19.28,6.94,6.95,19.24
4,18,2003,30.26,12.07,6.95,26.7
4,19,2003,25.6,9.51,6.33,25.22
4,20,2003,20.66,6.54,4.93,28.01
4,21,2003,22.46,6.23,3.89,27.34
4,22,2003,19.96,10.11,7.97,12.9
4,23,2003,19.6,10.15,13.36,5.02
4,24,2003,24.51,8.78,6.34,-999
4,25,2003,20.21,9.09,8.6,24.75
4,26,2003,25.22,8.1,9.57,27.56
4,27,2003,32.79,15.54,13.16,26.5
4,28,2003,28,12.75,12.18,17.17
4,29,2003,29.58,14.65,13.88,27.04
4,30,2003,31.03,18.04,16.59,26.14
5,1,2003,22.2,15.53,14.88,18.79
5,2,2003,22.85,13.56,12.11,19.95
5,3,2003,27.51,13.85,16.45,-999
5,4,2003,32.86,13.57,4.83,25.32
5,5,2003,31.6,8.55,2.79,29.73
5,6,2003,26.76,9.66,8.5,27.6
5,7,2003,27.9,9.26,12.22,24.12
5,8,2003,35.31,16.97,9.36,20.49
5,9,2003,32.58,10.34,5.38,23.87
5,10,2003,29.81,14.81,9.15,28.62
5,11,2003,24.02,8.12,5.36,30.17
5,12,2003,28.22,9.2,4.9,28.8
5,13,2003,32.1,17.53,16.17,20.84
5,14,2003,27.13,18.57,18.85,20.63
5,15,2003,27.23,17.91,19.12,15.59
5,16,2003,23.29,16.51,15.06,17.34
5,17,2003,24.96,13.19,13.86,27.68
5,18,2003,30.67,12.68,13.18,27.13
5,19,2003,31.46,14.99,16.4,25.01
5,20,2003,19.24,13.11,7.11,12.73
5,21,2003,21.05,12.19,11.4,17.66
5,22,2003,22.37,11.89,13.63,10.95
5,23,2003,28.38,16.14,16.27,19.3
5,24,2003,30.49,17.84,18.57,21.53
5,25,2003,22.89,14.29,12.98,18.38
5,26,2003,24.11,13.04,11.49,21.7
5,27,2003,26.94,13.04,10.52,29.81
5,28,2003,32.89,12.15,12.06,29.24
5,29,2003,35.5,17.18,14.14,29.86
5,30,2003,39.69,22.7,13.77,29.2
5,31,2003,29.27,17.83,12.76,29.08
6,1,2003,29.7,14.98,16.79,23.16
6,2,2003,28.61,19.09,16.82,25.34
6,3,2003,29.23,18.04,15.8,22.75
6,4,2003,23.78,15.53,16.85,14.03
6,5,2003,23.89,15.16,16.91,15.15
6,6,2003,26.34,15.66,12.87,30.01
6,7,2003,27.56,13.67,12.19,20.86
6,8,2003,27.62,13.06,10.28,29.6
6,9,2003,30.43,16.18,18,24.56
6,10,2003,31.59,17.8,17.39,21.11
6,11,2003,32.74,16.25,16.23,26.44
6,12,2003,28.75,18.12,17.93,23.46
6,13,2003,30.68,19.64,-999,23.01
6,14,2003,27.39,17.23,18.35,11.74
6,15,2003,30.08,16.88,16.2,28.43
6,16,2003,29.93,18.24,16.95,25.69
6,17,2003,30.18,17.47,15.93,-999
6,18,2003,31.3,17.3,14.97,27.52
6,19,2003,31.45,17.91,15.92,25.65
6,20,2003,30.58,19.07,17.29,22.04
6,21,2003,30.46,18.14,19.15,25.16
6,22,2003,33.88,23.21,21.37,28.8
6,23,2003,34.27,24.49,21.96,29.33
6,24,2003,32.41,24.88,22.16,-999
6,25,2003,32.6,21.02,22.25,16.57
6,26,2003,23.74,15.28,12.23,15.85
6,27,2003,28.48,13.42,12.45,30.55
6,28,2003,31.35,16.99,18.19,28.48
6,29,2003,29.14,20.08,17.64,15.71
6,30,2003,32.82,20.52,19.04,27.14
7,1,2003,33.66,21.07,19.71,-999
7,2,2003,34.25,21.18,19.42,29.29
7,3,2003,35.36,20.56,18.35,29.66
7,4,2003,33.86,21.01,17.85,29.65
7,5,2003,32.78,20.96,19.43,29.59
7,6,2003,32.76,20.31,17.32,26.06
7,7,2003,32.66,23.46,20.38,24.51
7,8,2003,31.56,22.64,20.42,19.76
7,9,2003,34.39,22.04,20.44,28.47
7,10,2003,35.97,21.45,16.17,30.05
7,11,2003,36.47,19.94,15.57,29.13
7,12,2003,39.07,22.49,16.73,28.58
7,13,2003,38.06,24.04,17.25,27.56
7,14,2003,38.81,22.85,16.89,28.85
7,15,2003,36.9,23.34,19.25,28.67
7,16,2003,33.72,21.03,19.17,-999
7,17,2003,35.17,21.42,18.45,28.94
7,18,2003,38.13,22.52,17.86,29.09
7,19,2003,39.73,22.18,14.64,28.33
7,20,2003,38.89,25.01,15.3,26.5
7,21,2003,37.94,26.32,17.02,15.63
7,22,2003,33.98,22.23,17.5,26.76
7,23,2003,32.99,19,13.83,28.27
7,24,2003,33.08,18.57,16,25.08
7,25,2003,35.92,22.85,19.76,24.79
7,26,2003,36.42,23.73,19.18,26.53
7,27,2003,36.46,21.41,16.01,26.04
7,28,2003,38.36,20.42,15.41,25.64
7,29,2003,37.64,21.47,18.21,25.79
7,30,2003,31.59,21.39,19.59,21.81
7,31,2003,35.64,18.65,14.45,28.53
8,1,2003,39.91,21.48,17.55,25.44
8,2,2003,36.6,24.61,19.3,21.69
8,3,2003,28.61,22.15,20.72,14.45
8,4,2003,39.65,21.43,17.26,24.55
8,5,2003,40.61,23.31,16.02,24.82
8,6,2003,39.47,21.67,14.48,26.25
8,7,2003,38.77,21.73,18.79,27
8,8,2003,35.41,24.03,20.95,24.63
8,9,2003,31.61,20.93,19.8,21.25
8,10,2003,34.43,21.85,19.97,26.16
8,11,2003,34.5,20.53,18.89,25.9
8,12,2003,31.61,19.78,16.02,23.15
8,13,2003,28.14,19.03,17.91,17.3
8,14,2003,28.73,18.01,18.29,18.75
8,15,2003,32.84,19.54,18.99,25.83
8,16,2003,35.14,20.08,18.73,24.71
8,17,2003,35.59,20.89,18.99,25.34
8,18,2003,34.73,22.27,19.16,22.31
8,19,2003,35.44,22.78,18.95,25.47
8,20,2003,36.04,23.13,18.49,23.55
8,21,2003,38.2,21.6,17.44,-999
8,22,2003,37.15,21.08,18.09,24.14
8,23,2003,36.77,20.79,18.32,24.02
8,24,2003,35.26,20.99,18.67,23.25
8,25,2003,34.57,21.42,18.95,22.72
8,26,2003,35.67,19.55,17.22,23.68
8,27,2003,33.96,20.9,19.98,17.68
8,28,2003,36.91,21.82,19.56,21.49
8,29,2003,30.59,22.43,21.37,13.64
8,30,2003,28.63,21.7,21.89,10.87
8,31,2003,22.8,19.91,19.79,4.19
9,1,2003,21.1,18.33,17.42,6.48
9,2,2003,26.88,18.61,18.42,13.98
9,3,2003,28.8,17.21,16.46,23.1
9,4,2003,30.19,18.35,17.75,23.55
9,5,2003,30.29,16.01,12.91,23.99
9,6,2003,29.98,14.88,14.28,24.27
9,7,2003,28.28,14.23,13.66,18.02
9,8,2003,27,16.18,15.7,11.84
9,9,2003,30.91,17.64,16.07,22.78
9,10,2003,32.53,21.5,19.14,21.67
9,11,2003,25.17,17.34,18.6,6.48
9,12,2003,24.66,14.62,12.57,13.61
9,13,2003,23.32,15.34,14.66,15.56
9,14,2003,24.97,13.22,9.11,23.1
9,15,2003,25.86,9.46,10.97,23.44
9,16,2003,30.08,16.39,17.47,21.43
9,17,2003,30.28,18.57,17.99,21.9
9,18,2003,24.28,14.01,13.6,9.37
9,19,2003,21.92,10.19,5.43,23.18
9,20,2003,26.91,7.81,7.85,21.72
9,21,2003,27.56,15.11,14.05,12.21
9,22,2003,29.71,12.76,15.71,20.91
9,23,2003,30.82,16.83,15.62,17.59
9,24,2003,30.76,15.2,16.14,19.82
9,25,2003,27.11,18.12,16.78,15.82
9,26,2003,31.35,16.26,15.42,21.14
9,27,2003,27.25,11.95,5.65,20.55
9,28,2003,24.78,12.87,5.06,21.16
9,29,2003,18.09,11.77,9.57,4.65
9,30,2003,24.26,9.61,10.12,13.97
10,1,2003,12.36,7.66,7.64,6.46
10,2,2003,18.68,9.09,10.16,8.63
10,3,2003,26.38,13.06,12.78,18.21
10,4,2003,19.41,13.06,13.28,4.78
10,5,2003,23.75,12.4,13.42,16.57
10,6,2003,25.05,15.91,15.39,13.38
10,7,2003,27.41,14.18,14.28,14.11
10,8,2003,26.06,15.17,16.63,10.54
10,9,2003,27.48,18.71,18.82,12.1
10,10,2003,27.09,16.43,17.23,16.27
10,11,2003,24.48,16.13,16.27,7.1
10,12,2003,24.06,11.43,4.61,18.91
10,13,2003,28.47,14.16,15.66,13.88
10,14,2003,21.37,8.24,4.15,19.2
10,15,2003,25.06,5.91,3.58,18.57
10,16,2003,29.78,11.04,8.49,18.05
10,17,2003,19.62,8.69,6.51,17.1
10,18,2003,30.38,6.09,4.09,17.85
10,19,2003,33.07,9.02,7.44,17.67
10,20,2003,32.34,10.02,7.71,17.74
10,21,2003,32.08,9.73,9.81,17.48
10,22,2003,30.03,11.5,9,17.1
10,23,2003,32.35,9.61,7.24,17.09
10,24,2003,33.01,13.88,7.78,16.39
10,25,2003,15.49,6.65,-1.35,5.16
10,26,2003,17.29,2.43,-2.03,16.63
10,27,2003,23.69,3.56,0.32,15.87
10,28,2003,18.96,5.7,3.5,8.96
10,29,2003,29.79,4.12,2.74,15.85
10,30,2003,27.8,10.59,6.5,12.67
10,31,2003,12.65,6.93,3.81,5.72
11,1,2003,17.31,8.15,9.3,4.4
11,2,2003,25.51,17.44,17.04,5.7
11,3,2003,25.42,20.08,18.75,5.17
11,4,2003,23.46,4.69,10.36,8.09
11,5,2003,5.68,2.79,1.53,3.14
11,6,2003,2.79,-0.23,-2.2,3.49
11,7,2003,8.21,0.46,0.15,6.45
11,8,2003,8.81,6.02,5.57,2.39
11,9,2003,9.24,5.71,6.38,2.97
11,10,2003,16.84,8.4,11.56,3.73
11,11,2003,23.51,15.19,15.08,5.04
11,12,2003,19.95,10.02,5.29,6.42
11,13,2003,9.95,4.7,-0.79,1.86
11,14,2003,8.72,5.49,2.98,2.79
11,15,2003,15.69,4.36,7.31,8.38
11,16,2003,22.58,3.16,8.32,10.98
11,17,2003,20.51,14.34,15.67,2.72
11,18,2003,16.97,2.99,1.18,10.84
11,19,2003,21.93,0.81,0.42,13.68
11,20,2003,24.02,2.94,0.13,14.01
11,21,2003,16.6,4.95,1.73,13.29
11,22,2003,21.51,4.96,8.44,8.17
11,23,2003,7.52,-5.36,-9.46,13.37
11,24,2003,7.95,-7.66,-13.3,13.28
11,25,2003,14.49,0.98,-5.85,10.28
11,26,2003,20.79,-0.17,-1.97,12.76
11,27,2003,10.8,-2.93,-8.46,8.32
11,28,2003,11.93,-4.56,-10.1,12.88
11,29,2003,17.86,-2.27,-9.22,12.89
11,30,2003,18.63,1.29,-2.99,12.66
12,1,2003,15.62,3.83,-1.98,12.04
12,2,2003,12.88,6.74,1.8,3.72
12,3,2003,13.44,0.69,-0.23,11.54
12,4,2003,13.4,-3.35,-0.62,10.98
12,5,2003,6.77,-4.56,-11.1,12.54
12,6,2003,8.63,-7.99,-8.07,11.4
12,7,2003,16.74,1.32,-1.67,11.34
12,8,2003,-999,-999,-999,-999
12,9,2003,15.36,-0.16,3,1.34
12,10,2003,6.26,-5.01,-8.32,12.22
12,11,2003,10.19,-7.47,-7.72,11.84
12,12,2003,-0.33,-5.81,-6.22,1.43
12,13,2003,-1.14,-4.67,-4.61,3.83
12,14,2003,9.98,-6.37,-1.69,9.16
12,15,2003,18.1,1.68,-6.29,8.14
12,16,2003,8.26,-4.34,-10.8,11.97
12,17,2003,14.78,-6.07,-9.85,11.56
12,18,2003,12.33,-1.05,-7.34,11.89
12,19,2003,12.87,-4.02,-9.18,11.91
12,20,2003,16.91,-3.38,-6,-999
12,21,2003,20.35,3.89,-0.24,11.15
12,22,2003,14.8,4.83,3.06,5.02
12,23,2003,11.21,-1.87,-3.39,11.75
12,24,2003,13.51,-3.61,-3.79,11.55
12,25,2003,16.57,1.02,-1.21,11.59
12,26,2003,17.55,6.33,7.43,7.2
12,27,2003,17.81,7.42,0.33,6.69
12,28,2003,11.07,-3.51,-12.3,9.46
12,29,2003,10.88,-5.76,-11.6,12.06
12,30,2003,15.61,-1.12,-14.1,11.75
12,31,2003,17.2,0.31,-4.87,10.66
1,1,2004,20.49,9.99,8.4,8.44
1,2,2004,24.91,6.91,-0.57,11.94
1,3,2004,19.92,4.87,-0.66,11.89
1,4,2004,5.6,-4.83,-7.33,11
1,5,2004,-1.51,-9.21,-12.2,12.24
1,6,2004,-2,-14,-20.1,12.3
1,7,2004,6,-10,-13.6,9.38
1,8,2004,10.83,-1.97,-4.97,11.09
1,9,2004,9.46,-3.54,-5.65,12.15
1,10,2004,13.71,-7.11,-6.04,12.41
1,11,2004,18.18,-1.97,-5.46,12.22
1,12,2004,13.99,2.64,1.58,5.35
1,13,2004,15.17,6.55,6.26,9.82
1,14,2004,17.16,3.41,1.35,11.79
1,15,2004,14.05,1.91,1.27,6.45
1,16,2004,13.36,9.71,10.95,2.03
1,17,2004,10.64,3.53,6.21,1.18
1,18,2004,5.72,-1.49,-4.5,8.96
1,19,2004,4.05,-6.39,-9.39,13.35
1,20,2004,7.69,-4.66,-5.6,11.34
1,21,2004,9.38,-0.29,-1.64,8.21
1,22,2004,9.49,-2.98,-2.37,13.49
1,23,2004,16.87,-4.92,1.72,13.26
1,24,2004,17.11,6.89,7.65,7.69
1,25,2004,14.24,4.64,5.01,8.71
1,26,2004,4.71,-6.41,-5.95,5.1
1,27,2004,5,-10,-11.7,14.55
1,28,2004,12.42,-3.73,-6.26,14.26
1,29,2004,5.17,-7.47,-6.65,5.07
1,30,2004,6,-11,-9.44,14.62
1,31,2004,8.77,-4.79,-0.57,4.79
2,1,2004,9.76,-2.71,2.22,1.65
2,2,2004,6.96,-6,-4.25,15.14
2,3,2004,7.4,-6.68,-4.96,11.65
2,4,2004,4.51,-0.17,-2.45,1.22
2,5,2004,1.61,-0.01,-0.8,2.02
2,6,2004,1.47,-4.68,-6.78,14.37
2,7,2004,6.12,-6.68,-8.45,16.01
2,8,2004,12.15,-2.86,-1.59,13
2,9,2004,8.69,-0.46,-1.07,8.87
2,10,2004,11.3,-5.12,-7.47,13.51
2,11,2004,6.84,-0.72,-1.87,4.28
2,12,2004,0.21,-6.36,-12.1,16.16
2,13,2004,0.23,-9.07,-10.9,6.51
2,14,2004,9.59,-2.52,-2.61,9.26
2,15,2004,6.79,-4.17,-4.91,13.37
2,16,2004,12.54,-4.51,-1.92,15.66
2,17,2004,13.92,-4.28,-4.5,16.93
2,18,2004,19.16,0.93,1.1,14.61
2,19,2004,23.21,7.59,-2.03,14.93
2,20,2004,15.31,1.92,-2.16,16
2,21,2004,18.27,-2.05,-5.13,17.55
2,22,2004,21.38,3.79,3.47,12.54
2,23,2004,13.43,7.32,7.68,4.76
2,24,2004,7.28,1.27,0.8,1.84
2,25,2004,5.84,-4.24,-4.88,12.81
2,26,2004,13.07,-6.17,-8.37,19.23
2,27,2004,18.07,-0.61,-0.5,18.63
2,28,2004,11.78,6.47,5.01,5.54
2,29,2004,16.23,7.08,3.25,14.96
3,1,2004,17.11,1.56,-1.73,19.73
3,2,2004,8.86,1.58,0.03,7.18
3,3,2004,9.3,6.41,6.32,2.62
3,4,2004,13.35,7.5,8.52,2.6
3,5,2004,11.76,3.48,3.91,11.86
3,6,2004,18.86,2.33,3.09,20.41
3,7,2004,15.31,3.73,-2.97,21.12
3,8,2004,21.45,1.78,0.75,21.04
3,9,2004,15.81,4.07,-1.95,21.48
3,10,2004,21.08,2.66,0.83,20.13
3,11,2004,14.58,4.75,-0.63,16.77
3,12,2004,15.57,7.49,-0.17,11.76
3,13,2004,10.64,6.47,3.71,1.71
3,14,2004,16.17,7.3,6.07,17.69
3,15,2004,18.71,7.31,4.91,10.57
3,16,2004,18.42,4.47,-0.25,19.17
3,17,2004,27.09,4.56,6.28,21.85
3,18,2004,25.84,8.47,9.93,21.73
3,19,2004,28.32,14.94,15.35,19.73
3,20,2004,23.81,12.51,8.76,20.54
3,21,2004,12.54,6.85,-4.29,13.2
3,22,2004,16.41,3.92,-2.61,14.59
3,23,2004,23.49,7.72,5.93,20.79
3,24,2004,21.42,16.15,14.32,6.72
3,25,2004,26.47,17.28,15.5,16.06
3,26,2004,24.49,18.38,15.99,13.03
3,27,2004,22.8,16.5,15.4,8.69
3,28,2004,19.72,8.72,6.06,22.97
3,29,2004,21.34,6.64,2.05,24.43
3,30,2004,20.08,4.48,-0.55,25.02
3,31,2004,19.02,4.56,1.26,24.25
4,1,2004,25.21,3.79,2.11,24.41
4,2,2004,25.03,9.2,6.94,22.61
4,3,2004,19.56,8.86,2.35,23.59
4,4,2004,19.41,7.31,-1,21.96
4,5,2004,22.14,11.18,5.02,13.91
4,6,2004,19.92,11,9.11,14.99
4,7,2004,19.68,11.57,11.26,12.9
4,8,2004,20.9,7.59,7.58,23.48
4,9,2004,23.97,11.18,10.94,18.74
4,10,2004,11.5,6.82,6.41,3.04
4,11,2004,12.58,2.87,-0.27,23.09
4,12,2004,15.57,3.44,0.52,18.7
4,13,2004,14.23,-0.49,-1.98,26.41
4,14,2004,23.91,2.01,0.99,26.66
4,15,2004,29.69,9.91,7.86,26.57
4,16,2004,31.27,14.04,12.29,26.19
4,17,2004,28.16,15.14,14.13,23.61
4,18,2004,23.48,18.27,15.23,7.56
4,19,2004,22.54,16.83,15.38,11.82
4,20,2004,29.93,14.31,6.85,24.03
4,21,2004,29.65,9.94,3.93,24.75
4,22,2004,22.18,13.14,12.44,24.87
4,23,2004,16.29,11.39,12.26,2.93
4,24,2004,21.81,10.05,7.99,21.31
4,25,2004,24.77,5.64,7.57,22.94
4,26,2004,24.21,10.52,6.43,27.32
4,27,2004,28.07,8.46,7.75,27.38
4,28,2004,24.67,13,8.8,17.79
4,29,2004,25.74,13.03,10.34,20.55
4,30,2004,17.17,8.36,9.29,9.08
5,1,2004,18.02,8.1,3.98,-999
